epoch,lr-Adam,step,test_acc,test_loss,train_acc,train_loss_epoch,train_loss_step,val_acc,val_loss
3,,2839,,,,,0.034704551100730896,,
3,,2849,,,,,0.026825174689292908,,
3,,2859,,,,,0.08292452245950699,,
3,,2869,,,,,0.08734075725078583,,
3,,2879,,,,,0.09004634618759155,,
3,,2889,,,,,0.26135504245758057,,
3,,2899,,,,,0.09999944269657135,,
3,,2909,,,,,0.04309019818902016,,
3,,2919,,,,,0.008229579776525497,,
3,,2929,,,,,0.046467434614896774,,
3,,2939,,,,,0.13081946969032288,,
3,,2949,,,,,0.2687527537345886,,
3,,2959,,,,,0.1895146369934082,,
3,,2969,,,,,0.2270885407924652,,
3,,2979,,,,,0.05985747277736664,,
3,,2989,,,,,0.0773167833685875,,
3,,2999,,,,,0.17673815786838531,,
3,,2999,,,,,,0.968583345413208,0.11244315654039383
3,,2999,,,0.9668958187103271,0.1059470847249031,,,
,0.001,3000,,,,,,,
4,,3009,,,,,0.08459819108247757,,
4,,3019,,,,,0.06212399899959564,,
4,,3029,,,,,0.026375574991106987,,
4,,3039,,,,,0.057906314730644226,,
4,,3049,,,,,0.05451345816254616,,
4,,3059,,,,,0.05484664812684059,,
4,,3069,,,,,0.19007191061973572,,
4,,3079,,,,,0.11899805068969727,,
4,,3089,,,,,0.10537803173065186,,
4,,3099,,,,,0.10138746351003647,,
4,,3109,,,,,0.14204415678977966,,
4,,3119,,,,,0.05375208705663681,,
4,,3129,,,,,0.08497986942529678,,
4,,3139,,,,,0.08931101113557816,,
4,,3149,,,,,0.012527896091341972,,
4,,3159,,,,,0.08815023303031921,,
4,,3169,,,,,0.042035385966300964,,
4,,3179,,,,,0.104256272315979,,
4,,3189,,,,,0.006377289071679115,,
4,,3199,,,,,0.04930208623409271,,
4,,3209,,,,,0.052444230765104294,,
4,,3219,,,,,0.22306059300899506,,
4,,3229,,,,,0.06580888479948044,,
4,,3239,,,,,0.06573847681283951,,
4,,3249,,,,,0.0846216231584549,,
4,,3259,,,,,0.08204294741153717,,
4,,3269,,,,,0.01462031900882721,,
4,,3279,,,,,0.15993696451187134,,
4,,3289,,,,,0.0800703912973404,,
4,,3299,,,,,0.10468470305204391,,
4,,3309,,,,,0.11438237130641937,,
4,,3319,,,,,0.07400394231081009,,
4,,3329,,,,,0.12080206722021103,,
4,,3339,,,,,0.1568276286125183,,
4,,3349,,,,,0.10020596534013748,,
4,,3359,,,,,0.024389952421188354,,
4,,3369,,,,,0.18419484794139862,,
4,,3379,,,,,0.1304469257593155,,
4,,3389,,,,,0.11984668672084808,,
4,,3399,,,,,0.13430359959602356,,
4,,3409,,,,,0.08871963620185852,,
4,,3419,,,,,0.11882661283016205,,
4,,3429,,,,,0.16973121464252472,,
4,,3439,,,,,0.015529027208685875,,
4,,3449,,,,,0.04674732685089111,,
4,,3459,,,,,0.14265497028827667,,
4,,3469,,,,,0.1844531148672104,,
4,,3479,,,,,0.14289447665214539,,
4,,3489,,,,,0.1441957950592041,,
4,,3499,,,,,0.0639885738492012,,
4,,3509,,,,,0.023753084242343903,,
4,,3519,,,,,0.020744353532791138,,
4,,3529,,,,,0.025991983711719513,,
4,,3539,,,,,0.011864980682730675,,
4,,3549,,,,,0.19061559438705444,,
4,,3559,,,,,0.0691867470741272,,
4,,3569,,,,,0.057525452226400375,,
4,,3579,,,,,0.07628881186246872,,
4,,3589,,,,,0.05678965523838997,,
4,,3599,,,,,0.019875187426805496,,
4,,3609,,,,,0.11281504482030869,,
4,,3619,,,,,0.1921398937702179,,
4,,3629,,,,,0.16747233271598816,,
4,,3639,,,,,0.15289124846458435,,
4,,3649,,,,,0.17051267623901367,,
4,,3659,,,,,0.1323145627975464,,
4,,3669,,,,,0.1492166817188263,,
4,,3679,,,,,0.07009982317686081,,
4,,3689,,,,,0.036014363169670105,,
4,,3699,,,,,0.13594862818717957,,
4,,3709,,,,,0.10551346838474274,,
4,,3719,,,,,0.04030945152044296,,
4,,3729,,,,,0.07393436133861542,,
4,,3739,,,,,0.08925841748714447,,
4,,3749,,,,,0.07414239645004272,,
4,,3749,,,,,,0.9775000214576721,0.08448673039674759
4,,3749,,,0.9706458449363708,0.09706900268793106,,,
,0.001,3750,,,,,,,
5,,3759,,,,,0.047988854348659515,,
5,,3769,,,,,0.06866604089736938,,
5,,3779,,,,,0.012506851926445961,,
5,,3789,,,,,0.16036227345466614,,
5,,3799,,,,,0.08406383544206619,,
5,,3809,,,,,0.07723703980445862,,
5,,3819,,,,,0.04646024852991104,,
5,,3829,,,,,0.11039462685585022,,
5,,3839,,,,,0.03022809326648712,,
5,,3849,,,,,0.022592537105083466,,
5,,3859,,,,,0.03940792754292488,,
5,,3869,,,,,0.07298756390810013,,
5,,3879,,,,,0.04577881097793579,,
5,,3889,,,,,0.05720285326242447,,
5,,3899,,,,,0.02350413054227829,,
5,,3909,,,,,0.024374954402446747,,
5,,3919,,,,,0.12206126004457474,,
5,,3929,,,,,0.029130198061466217,,
5,,3939,,,,,0.16794125735759735,,
5,,3949,,,,,0.14626145362854004,,
5,,3959,,,,,0.18495377898216248,,
5,,3969,,,,,0.16239367425441742,,
5,,3979,,,,,0.05709679424762726,,
5,,3989,,,,,0.06714659184217453,,
5,,3999,,,,,0.10551996529102325,,
5,,4009,,,,,0.07243406027555466,,
5,,4019,,,,,0.044151462614536285,,
5,,4029,,,,,0.039589203894138336,,
5,,4039,,,,,0.0776447057723999,,
5,,4049,,,,,0.001726549118757248,,
5,,4059,,,,,0.06321962922811508,,
5,,4069,,,,,0.08538590371608734,,
5,,4079,,,,,0.15681962668895721,,
5,,4089,,,,,0.016550464555621147,,
5,,4099,,,,,0.028832610696554184,,
5,,4109,,,,,0.21269983053207397,,
5,,4119,,,,,0.2774103283882141,,
5,,4129,,,,,0.06215764582157135,,
5,,4139,,,,,0.19679883122444153,,
5,,4149,,,,,0.030817542225122452,,
5,,4159,,,,,0.06866192817687988,,
5,,4169,,,,,0.11346158385276794,,
5,,4179,,,,,0.08277040719985962,,
5,,4189,,,,,0.24461205303668976,,
5,,4199,,,,,0.11259151250123978,,
5,,4209,,,,,0.019686805084347725,,
5,,4219,,,,,0.16709426045417786,,
5,,4229,,,,,0.08683028817176819,,
5,,4239,,,,,0.06975936144590378,,
5,,4249,,,,,0.05986415594816208,,
5,,4259,,,,,0.12479937076568604,,
5,,4269,,,,,0.17380277812480927,,
5,,4279,,,,,0.05219987407326698,,
5,,4289,,,,,0.05104895681142807,,
5,,4299,,,,,0.0047720447182655334,,
5,,4309,,,,,0.07595063745975494,,
5,,4319,,,,,0.29803699254989624,,
5,,4329,,,,,0.09775598347187042,,
5,,4339,,,,,0.07003326714038849,,
5,,4349,,,,,0.08905047178268433,,
5,,4359,,,,,0.019715063273906708,,
5,,4369,,,,,0.11032786965370178,,
5,,4379,,,,,0.04745171219110489,,
5,,4389,,,,,0.04604540765285492,,
5,,4399,,,,,0.12692449986934662,,
5,,4409,,,,,0.03547954559326172,,
5,,4419,,,,,0.10440769791603088,,
5,,4429,,,,,0.17790564894676208,,
5,,4439,,,,,0.16807089745998383,,
5,,4449,,,,,0.11678576469421387,,
5,,4459,,,,,0.32870402932167053,,
5,,4469,,,,,0.2528957724571228,,
5,,4479,,,,,0.06922842562198639,,
5,,4489,,,,,0.24911969900131226,,
5,,4499,,,,,0.05276127904653549,,
5,,4499,,,,,,0.9756666421890259,0.08918241411447525
5,,4499,,,0.9733333587646484,0.0880127027630806,,,
,0.001,4500,,,,,,,
6,,4509,,,,,0.019300777465105057,,
6,,4519,,,,,0.0566779188811779,,
6,,4529,,,,,0.07887358963489532,,
6,,4539,,,,,0.033263590186834335,,
6,,4549,,,,,0.053300999104976654,,
6,,4559,,,,,0.2145986557006836,,
6,,4569,,,,,0.14328590035438538,,
6,,4579,,,,,0.02199210412800312,,
6,,4589,,,,,0.11887926608324051,,
6,,4599,,,,,0.12666970491409302,,
6,,4609,,,,,0.09181833267211914,,
6,,4619,,,,,0.034385815262794495,,
6,,4629,,,,,0.06259756535291672,,
6,,4639,,,,,0.06171856075525284,,
6,,4649,,,,,0.07407829910516739,,
6,,4659,,,,,0.07673527300357819,,
6,,4669,,,,,0.110517218708992,,
6,,4679,,,,,0.10492891818284988,,
6,,4689,,,,,0.06409977376461029,,
6,,4699,,,,,0.03694178909063339,,
6,,4709,,,,,0.13396641612052917,,
6,,4719,,,,,0.030007479712367058,,
6,,4729,,,,,0.10125154256820679,,
6,,4739,,,,,0.11148543655872345,,
6,,4749,,,,,0.06730388849973679,,
6,,4759,,,,,0.005370233207941055,,
6,,4769,,,,,0.10351470112800598,,
6,,4779,,,,,0.07548835873603821,,
6,,4789,,,,,0.05586099997162819,,
6,,4799,,,,,0.07101142406463623,,
6,,4809,,,,,0.15350541472434998,,
6,,4819,,,,,0.024797189980745316,,
6,,4829,,,,,0.004159983247518539,,
6,,4839,,,,,0.019000578671693802,,
6,,4849,,,,,0.059495508670806885,,
6,,4859,,,,,0.028249116614460945,,
6,,4869,,,,,0.019946180284023285,,
6,,4879,,,,,0.13421276211738586,,
6,,4889,,,,,0.19056984782218933,,
6,,4899,,,,,0.15202835202217102,,
6,,4909,,,,,0.072609081864357,,
6,,4919,,,,,0.1162675991654396,,
6,,4929,,,,,0.1308927685022354,,
6,,4939,,,,,0.01798165962100029,,
6,,4949,,,,,0.017562681809067726,,
6,,4959,,,,,0.03958115726709366,,
6,,4969,,,,,0.06688949465751648,,
6,,4979,,,,,0.07299138605594635,,
6,,4989,,,,,0.028929635882377625,,
6,,4999,,,,,0.17278353869915009,,
6,,5009,,,,,0.020535940304398537,,
6,,5019,,,,,0.03521958738565445,,
6,,5029,,,,,0.20397493243217468,,
6,,5039,,,,,0.05476347357034683,,
6,,5049,,,,,0.005578408017754555,,
6,,5059,,,,,0.08415461331605911,,
6,,5069,,,,,0.11154681444168091,,
6,,5079,,,,,0.07101238518953323,,
6,,5089,,,,,0.06098178029060364,,
6,,5099,,,,,0.17811319231987,,
6,,5109,,,,,0.07887747883796692,,
6,,5119,,,,,0.09506219625473022,,
6,,5129,,,,,0.12667761743068695,,
6,,5139,,,,,0.11894666403532028,,
6,,5149,,,,,0.13383911550045013,,
6,,5159,,,,,0.005476484075188637,,
6,,5169,,,,,0.03954135626554489,,
6,,5179,,,,,0.03416579216718674,,
6,,5189,,,,,0.08885762840509415,,
6,,5199,,,,,0.09495660662651062,,
6,,5209,,,,,0.21830612421035767,,
6,,5219,,,,,0.15786579251289368,,
6,,5229,,,,,0.01840621791779995,,
6,,5239,,,,,0.0859738290309906,,
6,,5249,,,,,0.32095396518707275,,
6,,5249,,,,,,0.9763333201408386,0.09279556572437286
6,,5249,,,0.9748958349227905,0.07891038060188293,,,
,0.001,5250,,,,,,,
7,,5259,,,,,0.09874896705150604,,
7,,5269,,,,,0.03651437908411026,,
7,,5279,,,,,0.06363281607627869,,
7,,5289,,,,,0.13039250671863556,,
7,,5299,,,,,0.05186943709850311,,
7,,5309,,,,,0.020547593012452126,,
7,,5319,,,,,0.09214441478252411,,
7,,5329,,,,,0.047553710639476776,,
7,,5339,,,,,0.015321426093578339,,
7,,5349,,,,,0.00801270641386509,,
7,,5359,,,,,0.05412490665912628,,
7,,5369,,,,,0.15768277645111084,,
7,,5379,,,,,0.10562508553266525,,
7,,5389,,,,,0.013009559363126755,,
7,,5399,,,,,0.01860072836279869,,
7,,5409,,,,,0.04457595944404602,,
7,,5419,,,,,0.142981618642807,,
7,,5429,,,,,0.05314810946583748,,
7,,5439,,,,,0.12030254304409027,,
7,,5449,,,,,0.032622139900922775,,
7,,5459,,,,,0.03171860799193382,,
7,,5469,,,,,0.06743603944778442,,
7,,5479,,,,,0.010236427187919617,,
7,,5489,,,,,0.02507835440337658,,
7,,5499,,,,,0.03209494799375534,,
7,,5509,,,,,0.0869995579123497,,
7,,5519,,,,,0.07465669512748718,,
7,,5529,,,,,0.03396010398864746,,
7,,5539,,,,,0.08573296666145325,,
7,,5549,,,,,0.05412553995847702,,
7,,5559,,,,,0.03813525289297104,,
7,,5569,,,,,0.007111359387636185,,
7,,5579,,,,,0.09514477849006653,,
7,,5589,,,,,0.0167207270860672,,
7,,5599,,,,,0.08437389880418777,,
7,,5609,,,,,0.04074625298380852,,
7,,5619,,,,,0.17797169089317322,,
7,,5629,,,,,0.022966992110013962,,
7,,5639,,,,,0.01911391317844391,,
7,,5649,,,,,0.09205883741378784,,
7,,5659,,,,,0.07130332291126251,,
7,,5669,,,,,0.13069602847099304,,
7,,5679,,,,,0.2639550268650055,,
7,,5689,,,,,0.04599714279174805,,
7,,5699,,,,,0.03073251061141491,,
7,,5709,,,,,0.05117389187216759,,
7,,5719,,,,,0.15832753479480743,,
7,,5729,,,,,0.01723908819258213,,
7,,5739,,,,,0.04191555455327034,,
7,,5749,,,,,0.010625328868627548,,
7,,5759,,,,,0.08380690962076187,,
7,,5769,,,,,0.10151542723178864,,
7,,5779,,,,,0.38563862442970276,,
7,,5789,,,,,0.025545548647642136,,
7,,5799,,,,,0.13506123423576355,,
7,,5809,,,,,0.039721932262182236,,
7,,5819,,,,,0.05819358304142952,,
7,,5829,,,,,0.061622414737939835,,
7,,5839,,,,,0.02353060618042946,,
7,,5849,,,,,0.03583643585443497,,
7,,5859,,,,,0.008954562246799469,,
7,,5869,,,,,0.09446075558662415,,
7,,5879,,,,,0.11340871453285217,,
7,,5889,,,,,0.025890493765473366,,
7,,5899,,,,,0.025246422737836838,,
7,,5909,,,,,0.0622083842754364,,
7,,5919,,,,,0.08198226243257523,,
7,,5929,,,,,0.009075434878468513,,
7,,5939,,,,,0.05121138319373131,,
7,,5949,,,,,0.10788222402334213,,
7,,5959,,,,,0.11151190102100372,,
7,,5969,,,,,0.050076477229595184,,
7,,5979,,,,,0.18885420262813568,,
7,,5989,,,,,0.028372015804052353,,
7,,5999,,,,,0.053798846900463104,,
7,,5999,,,,,,0.9763333201408386,0.09053947776556015
7,,5999,,,0.9775624871253967,0.07414248585700989,,,
,0.001,6000,,,,,,,
8,,6009,,,,,0.17847412824630737,,
8,,6019,,,,,0.027886396273970604,,
8,,6029,,,,,0.1153990626335144,,
8,,6039,,,,,0.038371212780475616,,
8,,6049,,,,,0.08598794788122177,,
8,,6059,,,,,0.006007233634591103,,
8,,6069,,,,,0.12436967343091965,,
8,,6079,,,,,0.07917924970388412,,
8,,6089,,,,,0.031488075852394104,,
8,,6099,,,,,0.10664419084787369,,
8,,6109,,,,,0.09518371522426605,,
8,,6119,,,,,0.036167874932289124,,
8,,6129,,,,,0.07616405189037323,,
8,,6139,,,,,0.03599395230412483,,
8,,6149,,,,,0.06026209890842438,,
8,,6159,,,,,0.010436467826366425,,
8,,6169,,,,,0.13511838018894196,,
8,,6179,,,,,0.040291983634233475,,
8,,6189,,,,,0.013102242723107338,,
8,,6199,,,,,0.017759911715984344,,
8,,6209,,,,,0.023914221674203873,,
8,,6219,,,,,0.06657834351062775,,
8,,6229,,,,,0.03814581036567688,,
8,,6239,,,,,0.11772113293409348,,
8,,6249,,,,,0.023652128875255585,,
8,,6259,,,,,0.152860626578331,,
8,,6269,,,,,0.005363680422306061,,
8,,6279,,,,,0.14989353716373444,,
8,,6289,,,,,0.04304124414920807,,
8,,6299,,,,,0.028082622215151787,,
8,,6309,,,,,0.03605668991804123,,
8,,6319,,,,,0.02770470269024372,,
8,,6329,,,,,0.17735473811626434,,
8,,6339,,,,,0.009368788450956345,,
8,,6349,,,,,0.021694250404834747,,
8,,6359,,,,,0.009143121540546417,,
8,,6369,,,,,0.06848853081464767,,
8,,6379,,,,,0.1507171243429184,,
